,acy,sem,cos_id,cos_code,num_limit,dep_limit,URL,cos_cname,cos_credit,cos_hours,TURL,teacher,cos_time,memo,cos_ename,brief,degree,dep_id,dep_primary,dep_cname,dep_ename,cos_type,cos_type_e,crsoutline_type,reg_num,depType
1131_561058,113,1,561058,GECG00016,50,N,,教育學概論,2.00,2.00,,黃漢昌,W34-A202[GF],實地線上混合教學課程。 陽明校區：線上，請向教師索取線上連結。,An introduction to pedagogy,,1,OU1,1,人文科學中心,Center of General Education,核心,Core curriculum,data,27,O
1131_561073,113,1,561073,GECG10010,25,N,,生醫法導論,2.00,2.00,,賈文宇,W34-YX503[YM],,Introduction to Biomedical Law,,1,OU1,1,人文科學中心,Center of General Education,核心,Core curriculum,data,15,O
1131_579001,113,1,579001,GECL00010,15,*,,華語(一),2.00,2.00,,林佳慧,W12-A210[GF],,Chinese I,,1,OU4,1,華語中心,Chinese Language,選修,Elective,data,17,O
1131_579002,113,1,579002,GECL00010,15,*,,華語(一),2.00,2.00,,林佳慧,W34-A210[GF],,Chinese I,,1,OU4,1,華語中心,Chinese Language,選修,Elective,data,15,O
1131_579007,113,1,579007,GECL00017,15,*,,華語(二),2.00,2.00,,楊可欣,W34-YX202[YM],陽明校區 (Yangming Campus),Chinese II,,1,OU4,1,華語中心,Chinese Language,選修,Elective,data,5,O
1131_579008,113,1,579008,GECL00012,15,*,,華語(三),2.00,2.00,,徐微喬,W34-,遠距課程,Chinese III,,1,OU4,1,華語中心,Chinese Language,選修,Elective,data,6,O
1131_579013,113,1,579013,GECL00011,15,*,,華語(七),2.00,2.00,,鄭彩娥,W34-A216[GF],,Chinese VII,,1,OU4,1,華語中心,Chinese Language,選修,Elective,data,9,O
1131_562003,113,1,562003,GELT00020,25,N,,學術英文聽力與討論,2.00,2.00,,李麥德,W12-A209[GF],[English Medium Course]保留大一優先選課，此課程於第四階段選課時開放大二以上同學選修。,Academic English Listening and Discussion,,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,16,O
1131_562004,113,1,562004,GELT00020,25,N,,學術英文聽力與討論,2.00,2.00,,李麥德,W34-A209[GF],[English Medium Course]保留大一優先選課，此課程於第四階段選課時開放大二以上同學選修。,Academic English Listening and Discussion,,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,22,O
1131_562010,113,1,562010,GELT00021,25,N,,學術英文聽力與寫作,2.00,2.00,,吳宇晴,W34-A305[GF],保留大一優先選課，此課程於第四階段選課時開放大二以上同學選修。,Academic English Listening and Writing,,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,26,O
1131_562016,113,1,562016,GELT00022,25,N,,學術英文閱讀與討論,2.00,2.00,,闕郁軒,W12-A217[GF],保留大一優先選課，此課程於第四階段選課時開放大二以上同學選修。,Academic English Reading and Discussion,,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,25,O
1131_562017,113,1,562017,GELT00022,25,N,,學術英文閱讀與討論,2.00,2.00,,林玉書,W34-A217[GF],保留大一優先選課，此課程於第四階段選課時開放大二以上同學選修。,Academic English Reading and Discussion,,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,25,O
1131_562025,113,1,562025,GELT00023,25,N,,學術英文閱讀與寫作,2.00,2.00,,黃佩如,W34-A215[GF],保留大一優先選課，此課程於第四階段選課時開放大二以上同學選修。,Academic English Reading and Writing,,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,22,O
1131_562036,113,1,562036,GELT00014,20,N,,學術英文寫作,2.00,2.00,,楊芳盈,W34-A504[GF],保留大一優先選課，此課程於第四階段選課時開放大二以上同學選修。,Academic English Writing,,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,6,O
1131_562040,113,1,562040,GELT20006,25,N,,商用英文,2.00,2.00,,郭詩芝,W12-A505[GF],,Business English,,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,23,O
1131_562050,113,1,562050,GELT00031,25,N,,從聖經金句學英文,2.00,2.00,http://sun.lab.nycu.edu.tw,孫于智,W34-HC101[GF],,Learn English from Key Bible Verses,,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,17,O
1131_562051,113,1,562051,GELT00007,25,N,,職場英文,2.00,2.00,,陳亞玲,W34-A506[GF],保留大一優先選課，此課程於第四階段選課時開放大二以上同學選修。,English for the Workplace,,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,25,O
1131_562054,113,1,562054,GELT00009,25,N,,讀小說學英文,2.00,2.00,,郭詩芝,W34-A505[GF],保留大一優先選課，此課程於第四階段選課時開放大二以上同學選修。,English Readers,,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,22,O
1131_562067,113,1,562067,GELT10008,45,N,,日文(一),2.00,2.00,,周雅玲,W12-A307[GF],,Japanese(I),,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,48,O
1131_562068,113,1,562068,GELT10008,45,N,,日文(一),2.00,2.00,,上條純惠,W34-A308[GF],,Japanese(I),,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,46,O
1131_562075,113,1,562075,GELT10009,45,N,,日文(二),2.00,2.00,,陳曉貞,W12-A308[GF],,Japanese(II),,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,40,O
1131_562081,113,1,562081,GELT20017,45,N,,日文(四),2.00,2.00,,周雅玲,W34-A307[GF],,Japanese(IV),,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,16,O
1131_562111,113,1,562111,GELT00034,45,N,,泰文(一),2.00,2.00,,劉小慧,W34-A214[GF],,Thai I,,1,OU6,1,語言教學與研究中心,Language Teaching and Research Center,語言溝通,Language & communication,data,44,O
1131_599004,113,1,599004,GETE10017,9999,*,,課程設計與發展,2.00,2.00,,陳雅君,W34-HA107[GF],,Curriculum Design and Development,,1,QKT,1,教育研究所學習科學跨域學程,Institute of Education for Learning Science Cross-Disciplinary Prog,選修,Elective,data,17,Q
1131_563006,113,1,563006,GEPE00001,9999,N,,大一體育,.00,2.00,,何胤樓,W12-PE[GF],第一週上課集合地點為體育館籃球場。,Physical Education,,1,OU9,1,體育教育中心,Physical Education Office,必修,Required,data,49,O
1131_563007,113,1,563007,GEPE00001,9999,N,,大一體育,.00,2.00,,李建毅,W12-PE[GF],第一週上課集合地點為體育館籃球場。,Physical Education,,1,OU9,1,體育教育中心,Physical Education Office,必修,Required,data,49,O
1131_563008,113,1,563008,GEPE00001,9999,N,,大一體育,.00,2.00,,余秀菁,W12-PE[GF],第一週上課集合地點為體育館籃球場。,Physical Education,,1,OU9,1,體育教育中心,Physical Education Office,必修,Required,data,51,O
1131_563009,113,1,563009,GEPE00001,9999,N,,大一體育,.00,2.00,,鄭智仁,W12-PE[GF],第一週上課集合地點為體育館籃球場。,Physical Education,,1,OU9,1,體育教育中心,Physical Education Office,必修,Required,data,49,O
1131_563026,113,1,563026,GEPE00001,9999,N,,大一體育,.00,2.00,,余秀菁,W34-PE[GF],第一週上課集合地點為體育館籃球場。,Physical Education,,1,OU9,1,體育教育中心,Physical Education Office,必修,Required,data,47,O
1131_563027,113,1,563027,GEPE00001,9999,N,,大一體育,.00,2.00,,何胤樓,W34-PE[GF],第一週上課集合地點為體育館籃球場。,Physical Education,,1,OU9,1,體育教育中心,Physical Education Office,必修,Required,data,37,O
1131_563093,113,1,563093,GEPE10028,40,N,,體育－MV熱舞,.00,2.00,,林怡君,W12-PE[GF],體育館B1體適能教室,MV dance,,1,OU9,1,體育教育中心,Physical Education Office,必修,Required,data,40,O
1131_563094,113,1,563094,GEPE10032,40,N,,體育－健康體適能甲,.00,2.00,,林怡君,W34-PE[GF],體育館B1體適能教室,Fitness ,,1,OU9,1,體育教育中心,Physical Education Office,必修,Required,data,40,O
1131_563102,113,1,563102,GEPE10036,9999,N,,體育－適應體育,.00,2.00,,詹益欣,Wz1-PE[GF],"身心障礙或持有醫院證明不宜上一般體育課者，需向體育教育中心申請統一編入「適應體育」上課。
上課地點在游泳館二樓健身房。",Adapted Physical Education,,1,OU9,1,體育教育中心,Physical Education Office,必修,Required,data,18,O
1131_563122,113,1,563122,GEPE00001,9999,N,,大一體育,.00,2.00,,徐煒杰,W12-PhE[YM],第一週上課集合地點為陽明校區活動中心心肺功能室。,Physical Education,,1,OU9,1,體育教育中心,Physical Education Office,體育,Physical Education,data,31,O
1131_563123,113,1,563123,GEPE00001,9999,N,,大一體育,.00,2.00,,魏豐閔,W12-PhE[YM],第一週上課集合地點為陽明校區山下網球場。,Physical Education,,1,OU9,1,體育教育中心,Physical Education Office,體育,Physical Education,data,32,O
1131_563146,113,1,563146,GEPE10002,30,N,,匹克球,.00,2.00,,林昭光,W12-PhE[YM],"上課地點：陽明校區活動中心綜合球場。
第一階段開放選課系級：醫技三、不分系二。
第二階段後開放選修。",Pickleball,,1,OU9,1,體育教育中心,Physical Education Office,體育,Physical Education,data,30,O
1131_563147,113,1,563147,GEPE10001,30,N,,動力伸展與紓壓,.00,2.00,,藍于青,W12-PhE[YM],"上課地點：陽明校區活動中心韻律教室。
第一階段開放選課系級：醫技三、不分系二。
第二階段後開放選修。",Power Extension and Relax,,1,OU9,1,體育教育中心,Physical Education Office,體育,Physical Education,data,34,O
1131_563148,113,1,563148,GEPE10005,30,N,,桌球,.00,2.00,,黃中興,W12-PhE[YM],"上課地點：陽明校區活動中心桌球室。
第一階段開放選課系級：醫技三、不分系二。
第二階段後開放選修。",Table Tennis,,1,OU9,1,體育教育中心,Physical Education Office,體育,Physical Education,data,30,O
1131_960002,113,1,960002,GEMT00005,50,N,,全民國防教育軍事訓練課程－全民國防,2.00,2.00,,賴嘉萍,W34-A104[GF],,All-out Defense Education Military Training-Civil Defense,,1,OUA,1,軍訓室,Military Training Office,軍訓,Military Training,data,50,O
1131_960012,113,1,960012,GEMT00004,50,*,,全民國防教育軍事訓練課程－防衛動員,2.00,2.00,,李尚儒,W12-YX501[YM],,All-out Defense Education Military Training-Defense Mobilization,,1,OUA,1,軍訓室,Military Training Office,軍訓,Military Training,data,43,O
1131_574009,113,1,574009,GEIT10001,40,N,,JavaScript 網頁程式設計,3.00,3.00,http://,廖文宏,W234-CS-PC3[GF],,JavaScript Web Programming,,1,OUB,1,資訊技術服務中心,Information Technology Service Center,選修,Elective,data,38,O
1131_565023,113,1,565023,GEPS10009,56,N,,物理實驗(一),1.00,3.00,,杜建明、謝東儒,W234-SA014[GF],半導體系(固態組),Physics Lab. (I),,1,OUD,1,物理教學小組,Physical section,必修,Required,data,41,O
1131_565024,113,1,565024,GEPS10009,56,N,,物理實驗(一),1.00,3.00,,杜建明、謝東儒,W234-SA015[GF],半導體系(奈米組),Physics Lab. (I),,1,OUD,1,物理教學小組,Physical section,必修,Required,data,23,O
1131_565025,113,1,565025,GEPS10009,56,N,,物理實驗(一),1.00,3.00,,謝東儒、杜建明,Wn56-SA014[GF],材料系,Physics Lab. (I),,1,OUD,1,物理教學小組,Physical section,必修,Required,data,53,O
1131_565026,113,1,565026,GEPS10009,56,N,,物理實驗(一),1.00,3.00,,謝東儒、杜建明,Wn56-SA015[GF],應化系,Physics Lab. (I),,1,OUD,1,物理教學小組,Physical section,必修,Required,data,54,O
1131_576000,113,1,576000,AATL00003,30,*,,西洋藝術史觀點,3.00,3.00,,蕭智尹,W34n-A212[GF],,Perspectives in Western Art History,,1,OUH,1,教學發展中心,Center of Teaching and Learning Development,選修,Elective,data,30,O
1131_566015,113,1,566015,GECH00002,60,N,,化學實驗(一),1.00,3.00,https://dac.nycu.edu.tw/members/1285,李大偉,Wn56-SB119[GF],半導體工程學系奈米科學組優先、土木工程學系優先,Chemistry Lab. (I),,1,OUN,1,化學教學小組,Chemical section,選修,Elective,data,33,O
1131_566016,113,1,566016,GECH00002,60,N,,化學實驗(一),1.00,3.00,http://140.113.206.58/index.html,黃立心,W234-SB119[GF],材料科學與工程學系優先,Chemistry Lab. (I),,1,OUN,1,化學教學小組,Chemical section,必修,Required,data,57,O
1131_567000,113,1,567000,GEBT00001,90,*,,普通生物學(一),3.00,3.00,http://yslin.lab.ncyu.edu.tw/,林勇欣、邱光裕、蘇昱誠,Wn56-SA320[GF],生物科技學系大一新生/本系生、中一中科學班、醫師工程師組優先，上限90人,General Biology(I),,1,QKR,1,生物科技學系跨域學程(B)外系學生(分子醫學),Department of Biological Science and Technology for Cross-Disciplin,必修,Required,data,87,Q
1131_567001,113,1,567001,GEBT00001,70,*,,普通生物學(一),3.00,3.00,,趙啟宏、鄒協成,Wn56-SC106[GF],[English Medium Course]英文授課 生物科技學系大一新生及轉學生優先選課，上限70人,General Biology(I),,1,QKR,1,生物科技學系跨域學程(B)外系學生(分子醫學),Department of Biological Science and Technology for Cross-Disciplin,必修,Required,data,65,Q
1131_567004,113,1,567004,GEBT00001,120,*,,普通生物學(一),3.00,3.00,,莊碧簪,Wn56-SA321[GF],理學院學士班學生優先選課,General Biology(I),,1,OUU,1,生物教學小組,Biology section,必修,Required,data,135,O
1131_567006,113,1,567006,GEBT00006,45,*,,普通生物學,3.00,3.00,,曲在雯、高智飛,W234-SC151[GF],[English Medium Course]限醫技系學生選課,General Biology,,1,OUU,1,生物教學小組,Biology section,必修,Required,data,39,O
1131_537920,113,1,537920,LWLW30039,30,N,,刑法分則,3.00,3.00,http://mhchin.blog.nycu.edu.tw,金孟華,W234-MB1069[GF],開放大三以上同學選修，陽明校區：線上上課，請向教師索取線上連結。,Criminal Law: Offenses,,3,731,1,科技法律研究所,Institute of Technology Law,選修,Elective,data,27,G
1131_537800,113,1,537800,MGMT30010,30,N,,創意與創新管理,3.00,3.00,,林士平,W234-A701[GF],[English Medium Course]大學部學生請於開學後紙本加選。,Creativity and Innovation Management,,3,708,1,科技管理研究所,Institute of Management of Technology,選修,Elective,data,35,G
1131_536702,113,1,536702,SCMA30010,9999,*,,圖論,3.00,3.00,,傅恒霖,W234-SA212[GF],,Graph Theory,,3,652,1,應用數學系,Institute of Applied Mathematics,必修,Required,data,14,G
1131_534000,113,1,534000,HSIE30003,40,*,,初等應用統計,2.00,2.00,,羅孟婷,W12-HB110[GF],1. 本課程管理學院學生選修不得採計為核心(通識)學分。2. 遠距教學課程。3.屬【教育與心理大數據微學程】課程。,Introduction to Applied Statistics,,3,460,1,教育研究所,Institute of Education,必修,Required,data,56,G
1131_517000,113,1,517000,MGCM10013,135,N,,經濟學(一),3.00,3.00,,郭家豪,W234-M101[GF],管院、雙主修、跨領域學程學生請於8月26日上網選課；非管院學生請於9月2日上網選課。管院大學部共同必修課程；管院學生優先選課；上限135人，得請授課教師簽准後可放寬至140人；若有演習課則安排於9a；管理基礎學分學程課程。,Economics (I),,A,7M1,1,管理學院共同課程,College of Management,必修,Required,data,130,U
